transaction_id,student_number,student_name,department_code,department_name,loan_date,book_isbn,book_title,book_author,book_category
TX000545,ST00332,Mahasiswa_332,SI,Sistem Informasi,2025-06-01,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000545,ST00332,Mahasiswa_332,SI,Sistem Informasi,2025-06-01,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000545,ST00332,Mahasiswa_332,SI,Sistem Informasi,2025-06-01,978-1008,Pemrograman Web,H. Pratama,Web
TX000545,ST00332,Mahasiswa_332,SI,Sistem Informasi,2025-06-01,978-1001,AI Dasar,A. Wijaya,AI
TX000546,ST00144,Mahasiswa_144,TI,Teknik Informatika,2025-07-16,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000546,ST00144,Mahasiswa_144,TI,Teknik Informatika,2025-07-16,978-1004,Basis Data Dasar,D. Sari,Database
TX000547,ST00323,Mahasiswa_323,SI,Sistem Informasi,2026-02-15,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000548,ST00246,Mahasiswa_246,MI,Manajemen Informatika,2025-10-06,978-1006,Statistika Terapan,F. Lestari,Math
TX000548,ST00246,Mahasiswa_246,MI,Manajemen Informatika,2025-10-06,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000548,ST00246,Mahasiswa_246,MI,Manajemen Informatika,2025-10-06,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000548,ST00246,Mahasiswa_246,MI,Manajemen Informatika,2025-10-06,978-1004,Basis Data Dasar,D. Sari,Database
TX000549,ST00093,Mahasiswa_093,MI,Manajemen Informatika,2025-01-14,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000549,ST00093,Mahasiswa_093,MI,Manajemen Informatika,2025-01-14,978-1004,Basis Data Dasar,D. Sari,Database
TX000549,ST00093,Mahasiswa_093,MI,Manajemen Informatika,2025-01-14,978-1001,AI Dasar,A. Wijaya,AI
TX000550,ST00030,Mahasiswa_030,MI,Manajemen Informatika,2026-02-19,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000550,ST00030,Mahasiswa_030,MI,Manajemen Informatika,2026-02-19,978-1006,Statistika Terapan,F. Lestari,Math
TX000550,ST00030,Mahasiswa_030,MI,Manajemen Informatika,2026-02-19,978-1004,Basis Data Dasar,D. Sari,Database
TX000550,ST00030,Mahasiswa_030,MI,Manajemen Informatika,2026-02-19,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000551,ST00127,Mahasiswa_127,TI,Teknik Informatika,2025-12-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000551,ST00127,Mahasiswa_127,TI,Teknik Informatika,2025-12-03,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000552,ST00392,Mahasiswa_392,TI,Teknik Informatika,2025-04-23,978-1006,Statistika Terapan,F. Lestari,Math
TX000552,ST00392,Mahasiswa_392,TI,Teknik Informatika,2025-04-23,978-1003,Python untuk Data,C. Putra,Programming
TX000552,ST00392,Mahasiswa_392,TI,Teknik Informatika,2025-04-23,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000552,ST00392,Mahasiswa_392,TI,Teknik Informatika,2025-04-23,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000553,ST00413,Mahasiswa_413,MI,Manajemen Informatika,2026-01-13,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000553,ST00413,Mahasiswa_413,MI,Manajemen Informatika,2026-01-13,978-1001,AI Dasar,A. Wijaya,AI
TX000553,ST00413,Mahasiswa_413,MI,Manajemen Informatika,2026-01-13,978-1006,Statistika Terapan,F. Lestari,Math
TX000554,ST00289,Mahasiswa_289,SI,Sistem Informasi,2025-04-07,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000554,ST00289,Mahasiswa_289,SI,Sistem Informasi,2025-04-07,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000554,ST00289,Mahasiswa_289,SI,Sistem Informasi,2025-04-07,978-1003,Python untuk Data,C. Putra,Programming
TX000554,ST00289,Mahasiswa_289,SI,Sistem Informasi,2025-04-07,978-1004,Basis Data Dasar,D. Sari,Database
TX000555,ST00047,Mahasiswa_047,TI,Teknik Informatika,2025-01-29,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000555,ST00047,Mahasiswa_047,TI,Teknik Informatika,2025-01-29,978-1004,Basis Data Dasar,D. Sari,Database
TX000556,ST00270,Mahasiswa_270,TI,Teknik Informatika,2025-09-02,978-1006,Statistika Terapan,F. Lestari,Math
TX000557,ST00413,Mahasiswa_413,SI,Sistem Informasi,2025-03-08,978-1003,Python untuk Data,C. Putra,Programming
TX000557,ST00413,Mahasiswa_413,SI,Sistem Informasi,2025-03-08,978-1006,Statistika Terapan,F. Lestari,Math
TX000557,ST00413,Mahasiswa_413,SI,Sistem Informasi,2025-03-08,978-1001,AI Dasar,A. Wijaya,AI
TX000558,ST00076,Mahasiswa_076,TI,Teknik Informatika,2025-10-28,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000558,ST00076,Mahasiswa_076,TI,Teknik Informatika,2025-10-28,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000559,ST00038,Mahasiswa_038,MI,Manajemen Informatika,2025-07-11,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000559,ST00038,Mahasiswa_038,MI,Manajemen Informatika,2025-07-11,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000559,ST00038,Mahasiswa_038,MI,Manajemen Informatika,2025-07-11,978-1006,Statistika Terapan,F. Lestari,Math
TX000559,ST00038,Mahasiswa_038,MI,Manajemen Informatika,2025-07-11,978-1003,Python untuk Data,C. Putra,Programming
TX000560,ST00070,Mahasiswa_070,MI,Manajemen Informatika,2025-03-22,978-1008,Pemrograman Web,H. Pratama,Web
TX000560,ST00070,Mahasiswa_070,MI,Manajemen Informatika,2025-03-22,978-1006,Statistika Terapan,F. Lestari,Math
TX000560,ST00070,Mahasiswa_070,MI,Manajemen Informatika,2025-03-22,978-1003,Python untuk Data,C. Putra,Programming
TX000560,ST00070,Mahasiswa_070,MI,Manajemen Informatika,2025-03-22,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000561,ST00115,Mahasiswa_115,MI,Manajemen Informatika,2025-12-07,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000561,ST00115,Mahasiswa_115,MI,Manajemen Informatika,2025-12-07,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000562,ST00066,Mahasiswa_066,MI,Manajemen Informatika,2025-04-01,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000563,ST00436,Mahasiswa_436,TE,Teknik Elektro,2026-01-30,978-1003,Python untuk Data,C. Putra,Programming
TX000564,ST00415,Mahasiswa_415,MI,Manajemen Informatika,2025-11-10,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000564,ST00415,Mahasiswa_415,MI,Manajemen Informatika,2025-11-10,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000565,ST00073,Mahasiswa_073,TE,Teknik Elektro,2025-06-19,978-1004,Basis Data Dasar,D. Sari,Database
TX000566,ST00164,Mahasiswa_164,MI,Manajemen Informatika,2025-03-27,978-1006,Statistika Terapan,F. Lestari,Math
TX000567,ST00006,Mahasiswa_006,TE,Teknik Elektro,2025-05-16,978-1004,Basis Data Dasar,D. Sari,Database
TX000567,ST00006,Mahasiswa_006,TE,Teknik Elektro,2025-05-16,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000568,ST00132,Mahasiswa_132,MI,Manajemen Informatika,2026-02-07,978-1001,AI Dasar,A. Wijaya,AI
TX000569,ST00198,Mahasiswa_198,TI,Teknik Informatika,2025-08-13,978-1003,Python untuk Data,C. Putra,Programming
TX000569,ST00198,Mahasiswa_198,TI,Teknik Informatika,2025-08-13,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000569,ST00198,Mahasiswa_198,TI,Teknik Informatika,2025-08-13,978-1008,Pemrograman Web,H. Pratama,Web
TX000569,ST00198,Mahasiswa_198,TI,Teknik Informatika,2025-08-13,978-1004,Basis Data Dasar,D. Sari,Database
TX000570,ST00280,Mahasiswa_280,MI,Manajemen Informatika,2025-07-12,978-1008,Pemrograman Web,H. Pratama,Web
TX000571,ST00084,Mahasiswa_084,SI,Sistem Informasi,2025-08-20,978-1001,AI Dasar,A. Wijaya,AI
TX000572,ST00011,Mahasiswa_011,MI,Manajemen Informatika,2025-06-13,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000572,ST00011,Mahasiswa_011,MI,Manajemen Informatika,2025-06-13,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000572,ST00011,Mahasiswa_011,MI,Manajemen Informatika,2025-06-13,978-1006,Statistika Terapan,F. Lestari,Math
TX000573,ST00193,Mahasiswa_193,SI,Sistem Informasi,2025-03-24,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000574,ST00174,Mahasiswa_174,TI,Teknik Informatika,2025-11-01,978-1001,AI Dasar,A. Wijaya,AI
TX000574,ST00174,Mahasiswa_174,TI,Teknik Informatika,2025-11-01,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000574,ST00174,Mahasiswa_174,TI,Teknik Informatika,2025-11-01,978-1003,Python untuk Data,C. Putra,Programming
TX000574,ST00174,Mahasiswa_174,TI,Teknik Informatika,2025-11-01,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000575,ST00081,Mahasiswa_081,TE,Teknik Elektro,2025-01-28,978-1006,Statistika Terapan,F. Lestari,Math
TX000576,ST00098,Mahasiswa_098,SI,Sistem Informasi,2025-07-29,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000576,ST00098,Mahasiswa_098,SI,Sistem Informasi,2025-07-29,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000576,ST00098,Mahasiswa_098,SI,Sistem Informasi,2025-07-29,978-1004,Basis Data Dasar,D. Sari,Database
TX000577,ST00026,Mahasiswa_026,TI,Teknik Informatika,2025-07-21,978-1003,Python untuk Data,C. Putra,Programming
TX000577,ST00026,Mahasiswa_026,TI,Teknik Informatika,2025-07-21,978-1001,AI Dasar,A. Wijaya,AI
TX000577,ST00026,Mahasiswa_026,TI,Teknik Informatika,2025-07-21,978-1006,Statistika Terapan,F. Lestari,Math
TX000577,ST00026,Mahasiswa_026,TI,Teknik Informatika,2025-07-21,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000578,ST00045,Mahasiswa_045,TE,Teknik Elektro,2025-05-31,978-1004,Basis Data Dasar,D. Sari,Database
TX000578,ST00045,Mahasiswa_045,TE,Teknik Elektro,2025-05-31,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000578,ST00045,Mahasiswa_045,TE,Teknik Elektro,2025-05-31,978-1001,AI Dasar,A. Wijaya,AI
TX000578,ST00045,Mahasiswa_045,TE,Teknik Elektro,2025-05-31,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000579,ST00327,Mahasiswa_327,SI,Sistem Informasi,2025-05-30,978-1008,Pemrograman Web,H. Pratama,Web
TX000580,ST00158,Mahasiswa_158,TI,Teknik Informatika,2026-02-06,978-1008,Pemrograman Web,H. Pratama,Web
TX000580,ST00158,Mahasiswa_158,TI,Teknik Informatika,2026-02-06,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000580,ST00158,Mahasiswa_158,TI,Teknik Informatika,2026-02-06,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000580,ST00158,Mahasiswa_158,TI,Teknik Informatika,2026-02-06,978-1001,AI Dasar,A. Wijaya,AI
TX000581,ST00095,Mahasiswa_095,TE,Teknik Elektro,2025-07-09,978-1006,Statistika Terapan,F. Lestari,Math
TX000581,ST00095,Mahasiswa_095,TE,Teknik Elektro,2025-07-09,978-1003,Python untuk Data,C. Putra,Programming
TX000581,ST00095,Mahasiswa_095,TE,Teknik Elektro,2025-07-09,978-1008,Pemrograman Web,H. Pratama,Web
TX000581,ST00095,Mahasiswa_095,TE,Teknik Elektro,2025-07-09,978-1001,AI Dasar,A. Wijaya,AI
TX000582,ST00226,Mahasiswa_226,MI,Manajemen Informatika,2025-08-27,978-1004,Basis Data Dasar,D. Sari,Database
TX000582,ST00226,Mahasiswa_226,MI,Manajemen Informatika,2025-08-27,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000582,ST00226,Mahasiswa_226,MI,Manajemen Informatika,2025-08-27,978-1001,AI Dasar,A. Wijaya,AI
TX000583,ST00386,Mahasiswa_386,SI,Sistem Informasi,2025-12-23,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000584,ST00414,Mahasiswa_414,MI,Manajemen Informatika,2025-10-05,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000584,ST00414,Mahasiswa_414,MI,Manajemen Informatika,2025-10-05,978-1004,Basis Data Dasar,D. Sari,Database
TX000584,ST00414,Mahasiswa_414,MI,Manajemen Informatika,2025-10-05,978-1001,AI Dasar,A. Wijaya,AI
TX000584,ST00414,Mahasiswa_414,MI,Manajemen Informatika,2025-10-05,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000585,ST00420,Mahasiswa_420,TE,Teknik Elektro,2025-09-25,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000585,ST00420,Mahasiswa_420,TE,Teknik Elektro,2025-09-25,978-1008,Pemrograman Web,H. Pratama,Web
TX000585,ST00420,Mahasiswa_420,TE,Teknik Elektro,2025-09-25,978-1004,Basis Data Dasar,D. Sari,Database
TX000585,ST00420,Mahasiswa_420,TE,Teknik Elektro,2025-09-25,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000586,ST00041,Mahasiswa_041,MI,Manajemen Informatika,2025-07-22,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000587,ST00062,Mahasiswa_062,SI,Sistem Informasi,2026-01-23,978-1003,Python untuk Data,C. Putra,Programming
TX000587,ST00062,Mahasiswa_062,SI,Sistem Informasi,2026-01-23,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000587,ST00062,Mahasiswa_062,SI,Sistem Informasi,2026-01-23,978-1004,Basis Data Dasar,D. Sari,Database
TX000587,ST00062,Mahasiswa_062,SI,Sistem Informasi,2026-01-23,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000588,ST00065,Mahasiswa_065,SI,Sistem Informasi,2025-01-22,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000588,ST00065,Mahasiswa_065,SI,Sistem Informasi,2025-01-22,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000588,ST00065,Mahasiswa_065,SI,Sistem Informasi,2025-01-22,978-1004,Basis Data Dasar,D. Sari,Database
TX000588,ST00065,Mahasiswa_065,SI,Sistem Informasi,2025-01-22,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000589,ST00428,Mahasiswa_428,SI,Sistem Informasi,2025-11-01,978-1006,Statistika Terapan,F. Lestari,Math
TX000589,ST00428,Mahasiswa_428,SI,Sistem Informasi,2025-11-01,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000589,ST00428,Mahasiswa_428,SI,Sistem Informasi,2025-11-01,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000590,ST00285,Mahasiswa_285,TE,Teknik Elektro,2025-07-23,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000590,ST00285,Mahasiswa_285,TE,Teknik Elektro,2025-07-23,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000590,ST00285,Mahasiswa_285,TE,Teknik Elektro,2025-07-23,978-1008,Pemrograman Web,H. Pratama,Web
TX000591,ST00403,Mahasiswa_403,TI,Teknik Informatika,2025-12-25,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000591,ST00403,Mahasiswa_403,TI,Teknik Informatika,2025-12-25,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000591,ST00403,Mahasiswa_403,TI,Teknik Informatika,2025-12-25,978-1003,Python untuk Data,C. Putra,Programming
TX000591,ST00403,Mahasiswa_403,TI,Teknik Informatika,2025-12-25,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000592,ST00055,Mahasiswa_055,TI,Teknik Informatika,2025-10-16,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000593,ST00450,Mahasiswa_450,MI,Manajemen Informatika,2025-07-30,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000593,ST00450,Mahasiswa_450,MI,Manajemen Informatika,2025-07-30,978-1008,Pemrograman Web,H. Pratama,Web
TX000593,ST00450,Mahasiswa_450,MI,Manajemen Informatika,2025-07-30,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000594,ST00089,Mahasiswa_089,TI,Teknik Informatika,2025-05-22,978-1003,Python untuk Data,C. Putra,Programming
TX000594,ST00089,Mahasiswa_089,TI,Teknik Informatika,2025-05-22,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000594,ST00089,Mahasiswa_089,TI,Teknik Informatika,2025-05-22,978-1001,AI Dasar,A. Wijaya,AI
TX000594,ST00089,Mahasiswa_089,TI,Teknik Informatika,2025-05-22,978-1004,Basis Data Dasar,D. Sari,Database
TX000595,ST00354,Mahasiswa_354,MI,Manajemen Informatika,2025-05-02,978-1008,Pemrograman Web,H. Pratama,Web
TX000596,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2025-01-11,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000596,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2025-01-11,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000596,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2025-01-11,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000597,ST00440,Mahasiswa_440,TE,Teknik Elektro,2025-12-23,978-1004,Basis Data Dasar,D. Sari,Database
TX000598,ST00154,Mahasiswa_154,SI,Sistem Informasi,2026-01-16,978-1006,Statistika Terapan,F. Lestari,Math
TX000598,ST00154,Mahasiswa_154,SI,Sistem Informasi,2026-01-16,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000598,ST00154,Mahasiswa_154,SI,Sistem Informasi,2026-01-16,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000598,ST00154,Mahasiswa_154,SI,Sistem Informasi,2026-01-16,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000599,ST00097,Mahasiswa_097,TI,Teknik Informatika,2025-08-15,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000599,ST00097,Mahasiswa_097,TI,Teknik Informatika,2025-08-15,978-1008,Pemrograman Web,H. Pratama,Web
TX000600,ST00421,Mahasiswa_421,MI,Manajemen Informatika,2025-01-29,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000600,ST00421,Mahasiswa_421,MI,Manajemen Informatika,2025-01-29,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000601,ST00070,Mahasiswa_070,TE,Teknik Elektro,2026-02-04,978-1003,Python untuk Data,C. Putra,Programming
TX000602,ST00449,Mahasiswa_449,SI,Sistem Informasi,2026-03-03,978-1001,AI Dasar,A. Wijaya,AI
TX000602,ST00449,Mahasiswa_449,SI,Sistem Informasi,2026-03-03,978-1004,Basis Data Dasar,D. Sari,Database
TX000603,ST00234,Mahasiswa_234,TI,Teknik Informatika,2025-01-26,978-1004,Basis Data Dasar,D. Sari,Database
TX000603,ST00234,Mahasiswa_234,TI,Teknik Informatika,2025-01-26,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000603,ST00234,Mahasiswa_234,TI,Teknik Informatika,2025-01-26,978-1006,Statistika Terapan,F. Lestari,Math
TX000604,ST00259,Mahasiswa_259,TE,Teknik Elektro,2025-07-23,978-1001,AI Dasar,A. Wijaya,AI
TX000605,ST00191,Mahasiswa_191,SI,Sistem Informasi,2025-09-08,978-1003,Python untuk Data,C. Putra,Programming
TX000605,ST00191,Mahasiswa_191,SI,Sistem Informasi,2025-09-08,978-1008,Pemrograman Web,H. Pratama,Web
TX000605,ST00191,Mahasiswa_191,SI,Sistem Informasi,2025-09-08,978-1006,Statistika Terapan,F. Lestari,Math
TX000605,ST00191,Mahasiswa_191,SI,Sistem Informasi,2025-09-08,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000606,ST00429,Mahasiswa_429,SI,Sistem Informasi,2025-05-13,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000607,ST00198,Mahasiswa_198,TI,Teknik Informatika,2025-01-26,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000607,ST00198,Mahasiswa_198,TI,Teknik Informatika,2025-01-26,978-1004,Basis Data Dasar,D. Sari,Database
TX000608,ST00332,Mahasiswa_332,SI,Sistem Informasi,2025-04-26,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000608,ST00332,Mahasiswa_332,SI,Sistem Informasi,2025-04-26,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000609,ST00443,Mahasiswa_443,TI,Teknik Informatika,2026-02-04,978-1008,Pemrograman Web,H. Pratama,Web
TX000610,ST00332,Mahasiswa_332,SI,Sistem Informasi,2025-03-30,978-1004,Basis Data Dasar,D. Sari,Database
TX000611,ST00312,Mahasiswa_312,MI,Manajemen Informatika,2026-02-17,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000611,ST00312,Mahasiswa_312,MI,Manajemen Informatika,2026-02-17,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000611,ST00312,Mahasiswa_312,MI,Manajemen Informatika,2026-02-17,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000612,ST00236,Mahasiswa_236,MI,Manajemen Informatika,2025-05-10,978-1008,Pemrograman Web,H. Pratama,Web
TX000612,ST00236,Mahasiswa_236,MI,Manajemen Informatika,2025-05-10,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000613,ST00300,Mahasiswa_300,TE,Teknik Elektro,2025-02-22,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000614,ST00288,Mahasiswa_288,MI,Manajemen Informatika,2025-11-28,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000614,ST00288,Mahasiswa_288,MI,Manajemen Informatika,2025-11-28,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000614,ST00288,Mahasiswa_288,MI,Manajemen Informatika,2025-11-28,978-1008,Pemrograman Web,H. Pratama,Web
TX000615,ST00173,Mahasiswa_173,TI,Teknik Informatika,2025-05-22,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000615,ST00173,Mahasiswa_173,TI,Teknik Informatika,2025-05-22,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000615,ST00173,Mahasiswa_173,TI,Teknik Informatika,2025-05-22,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000616,ST00077,Mahasiswa_077,SI,Sistem Informasi,2025-09-22,978-1001,AI Dasar,A. Wijaya,AI
TX000616,ST00077,Mahasiswa_077,SI,Sistem Informasi,2025-09-22,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000617,ST00349,Mahasiswa_349,MI,Manajemen Informatika,2025-03-13,978-1008,Pemrograman Web,H. Pratama,Web
TX000618,ST00133,Mahasiswa_133,MI,Manajemen Informatika,2025-08-03,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000618,ST00133,Mahasiswa_133,MI,Manajemen Informatika,2025-08-03,978-1001,AI Dasar,A. Wijaya,AI
TX000618,ST00133,Mahasiswa_133,MI,Manajemen Informatika,2025-08-03,978-1004,Basis Data Dasar,D. Sari,Database
TX000618,ST00133,Mahasiswa_133,MI,Manajemen Informatika,2025-08-03,978-1003,Python untuk Data,C. Putra,Programming
TX000619,ST00352,Mahasiswa_352,SI,Sistem Informasi,2025-10-01,978-1006,Statistika Terapan,F. Lestari,Math
TX000619,ST00352,Mahasiswa_352,SI,Sistem Informasi,2025-10-01,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000619,ST00352,Mahasiswa_352,SI,Sistem Informasi,2025-10-01,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000619,ST00352,Mahasiswa_352,SI,Sistem Informasi,2025-10-01,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000620,ST00431,Mahasiswa_431,SI,Sistem Informasi,2025-12-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000620,ST00431,Mahasiswa_431,SI,Sistem Informasi,2025-12-03,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000621,ST00066,Mahasiswa_066,TE,Teknik Elektro,2026-01-15,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000621,ST00066,Mahasiswa_066,TE,Teknik Elektro,2026-01-15,978-1003,Python untuk Data,C. Putra,Programming
TX000621,ST00066,Mahasiswa_066,TE,Teknik Elektro,2026-01-15,978-1006,Statistika Terapan,F. Lestari,Math
TX000622,ST00114,Mahasiswa_114,TI,Teknik Informatika,2025-07-01,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000622,ST00114,Mahasiswa_114,TI,Teknik Informatika,2025-07-01,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000623,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2025-05-14,978-1008,Pemrograman Web,H. Pratama,Web
TX000623,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2025-05-14,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000623,ST00191,Mahasiswa_191,MI,Manajemen Informatika,2025-05-14,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000624,ST00444,Mahasiswa_444,TI,Teknik Informatika,2025-11-21,978-1008,Pemrograman Web,H. Pratama,Web
TX000625,ST00257,Mahasiswa_257,SI,Sistem Informasi,2025-03-03,978-1009,Algoritma dan Struktur Data,I. Wibowo,CS
TX000625,ST00257,Mahasiswa_257,SI,Sistem Informasi,2025-03-03,978-1005,SQL Lanjutan,E. Nugroho,Database
TX000625,ST00257,Mahasiswa_257,SI,Sistem Informasi,2025-03-03,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000625,ST00257,Mahasiswa_257,SI,Sistem Informasi,2025-03-03,978-1001,AI Dasar,A. Wijaya,AI
TX000626,ST00071,Mahasiswa_071,SI,Sistem Informasi,2025-04-13,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000626,ST00071,Mahasiswa_071,SI,Sistem Informasi,2025-04-13,978-1008,Pemrograman Web,H. Pratama,Web
TX000626,ST00071,Mahasiswa_071,SI,Sistem Informasi,2025-04-13,978-1003,Python untuk Data,C. Putra,Programming
TX000627,ST00442,Mahasiswa_442,MI,Manajemen Informatika,2026-01-02,978-1002,Machine Learning Praktis,B. Santoso,AI
TX000627,ST00442,Mahasiswa_442,MI,Manajemen Informatika,2026-01-02,978-1008,Pemrograman Web,H. Pratama,Web
TX000628,ST00324,Mahasiswa_324,MI,Manajemen Informatika,2025-04-01,978-1001,AI Dasar,A. Wijaya,AI
TX000628,ST00324,Mahasiswa_324,MI,Manajemen Informatika,2025-04-01,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000628,ST00324,Mahasiswa_324,MI,Manajemen Informatika,2025-04-01,978-1008,Pemrograman Web,H. Pratama,Web
TX000629,ST00108,Mahasiswa_108,MI,Manajemen Informatika,2026-01-25,978-1010,Sistem Informasi Manajemen,J. Utami,IS
TX000629,ST00108,Mahasiswa_108,MI,Manajemen Informatika,2026-01-25,978-1003,Python untuk Data,C. Putra,Programming
TX000630,ST00403,Mahasiswa_403,TE,Teknik Elektro,2026-01-26,978-1003,Python untuk Data,C. Putra,Programming
TX000631,ST00325,Mahasiswa_325,TE,Teknik Elektro,2025-08-08,978-1007,Data Mining Konsep,G. Hidayat,Data Mining
TX000631,ST00325,Mahasiswa_325,TE,Teknik Elektro,2025-08-08,978-1008,Pemrograman Web,H. Pratama,Web
